bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id
2018-12-11 06:30:00,259.48584666666665,257.30174666666665,252.0278888888889,8.820586666666667,324.27423999999996,0014
2018-12-11 06:45:00,258.5056311111111,256.42197333333337,251.86249333333333,9.53532,308.4843133333334,0014
2018-12-11 07:00:00,256.60618666666664,254.35904888888888,249.51396444444444,10.266824444444444,308.91325111111115,0014
2018-12-11 07:15:00,255.03664444444445,252.90097111111112,248.33530666666667,8.924766666666667,312.8558844444445,0014
2018-12-11 07:30:00,252.80073333333334,250.41945555555557,245.78569777777778,10.75176,302.43401111111115,0014
2018-12-11 07:45:00,250.33796222222222,247.8198622222222,243.3127888888889,9.377128888888889,301.73779111111116,0014
2018-12-11 08:00:00,247.56613555555555,244.99859555555557,240.52934888888888,8.963391111111111,304.8652066666667,0014
2018-12-11 08:15:00,243.94036666666665,241.1799777777778,236.75063111111112,9.030295555555556,300.9318444444445,0014
2018-12-11 08:30:00,240.2522888888889,237.35839555555557,232.80491111111112,7.173984444444445,301.1223755555556,0014
2018-12-11 08:45:00,236.06129777777778,232.64415777777776,227.59591777777777,7.06698,300.5906844444445,0014
2018-12-11 09:00:00,231.4138488888889,227.92488444444444,222.8574133333333,6.7227394209354125,300.65695545657013,0014
2018-12-11 09:15:00,226.7764088888889,223.3019066666667,218.38013555555557,6.533155555555556,300.44096,0014
2018-12-11 09:30:00,222.63153555555556,219.28323777777777,214.6839022222222,6.307180000000001,300.01430444444446,0014
2018-12-11 09:45:00,218.98504222222223,215.85544444444443,211.70254222222223,6.319246428571428,299.84130714285715,0014
2018-12-11 10:00:00,216.0481088888889,213.11910444444445,209.48283555555554,,,0014
2018-12-11 10:15:00,213.79147555555556,211.0880911111111,207.92402444444446,,,0014
2018-12-11 10:30:00,212.03018666666668,209.54755777777777,206.91418888888887,,,0014
2018-12-11 10:45:00,210.48087555555554,208.01845777777777,205.38385333333332,,,0014
2018-12-11 11:00:00,209.09392666666668,206.80706444444445,204.6041088888889,,,0014
2018-12-11 11:15:00,208.04822,205.89960888888888,204.04708444444444,,,0014
2018-12-11 11:30:00,207.01662666666667,204.87959555555557,203.06048444444443,,,0014
2018-12-11 11:45:00,206.0401377777778,203.96305111111113,202.26947777777778,,,0014
2018-12-11 12:00:00,204.92704666666668,202.75588888888888,200.91839555555558,,,0014
2018-12-11 12:15:00,203.8435,201.70600222222222,199.92266444444442,,,0014
2018-12-11 12:30:00,203.05458666666667,201.02619555555555,199.4356911111111,,,0014
2018-12-11 12:45:00,202.31131333333335,200.3323022222222,198.8657,,,0014
