sol,temp_min,temp_max,temp_avg,temp_range,temp_p05,temp_median,temp_p95,wind_speed_avg,wind_speed_max,wind_speed_std,wind_speed_median,wind_speed_p95,wind_gust_factor,wind_direction_avg,wind_direction_std,wind_resultant_length,wind_u_mean,wind_v_mean,wind_vector_mean_speed,wind_vector_mean_dir,solar_longitude_deg,weather_readings_count,weather_temp_completeness,weather_wind_completeness,weather_data_completeness,weather_available_today,activity_count,activity_text,has_activity,operational_status_rate,has_operational_problem,criticality_rate,is_critical_operation,power_status_rate,has_power_issue,mars_year,sol_of_mars_year,sol_gap,is_consecutive_sol,sol_gap_size,mission_age_linear,mission_age_log,mission_phase,phase_progress,equipment_age_factor,wear_accumulation,activity_word_count,instruction_complexity,is_multipart_operation,operation_part_number,uses_ida,uses_hp3,uses_seis,uses_apss,uses_camera,uses_wts,systems_involved,primary_instrument,is_science_activity,is_maintenance_activity,is_deployment_activity,is_recovery_activity,is_thermal_activity,is_communication_activity,primary_activity_type,activity_intensity,multiple_activities,mars_season,dust_season_risk,orbital_thermal_factor,ls_sin,ls_cos,solar_longitude_diff,temp_volatility_7sol,temp_trend_7sol,operational_tempo_3sol,operational_tempo_7sol,operational_tempo_15sol,sols_since_last_problem,sols_to_next_problem,sols_since_last_activity,activity_days_30sol,cumulative_activity_count,wind_gustiness,wind_volatility_7sol,wind_dust_lifting,wind_sustained_high,wind_high_volatility,dust_storm_probability,dust_event_level,ida_cumulative_usage,ida_usage_intensity,hp3_cumulative_usage,hp3_usage_intensity,seis_cumulative_usage,seis_usage_intensity,apss_cumulative_usage,apss_usage_intensity,camera_cumulative_usage,camera_usage_intensity,wts_cumulative_usage,wts_usage_intensity,mission_operational_cycles,equipment_reliability_score,maintenance_activity,sols_since_maintenance,environmental_stress_index,operational_risk_index,power_availability_proxy,solar_longitude,avg_temp
829,179.42984,261.20413,214.72742,81.99962,183.40424,,257.91537,4.09965,6.759033,1.286531,,6.005712,1.6465107,218.44238,56.30597,,,,,,23.18,100.0,,,1.0,1.0,1,"Two Scrapes SEIS Tether Burial, HP3 RAD Calibrations, Aeolian Change and Tau (ICC and IDC) Images",1,,0.0,,0.0,,0.0,2,160,7,0,6,0.580126,0.9251243,Extended_1,0.34,0.2428441,0.829,16,5,0,0,1,1,1,0,1,0,4,IDA,0,1,0,0,0,0,MAINTENANCE,0.76818186,0,Spring_North,0.0,0.1578537,0.39362106,0.9192728,3.37,0.8099283,-0.2766432,0.76515156,0.8376624,0.52303034,89,999,0,12,181,2.6593835,0.16337368,0,0,0,0.079023875,none,48,0.0625,103,0.116504855,63,0.15873016,47,0.021276595,114,0.10526316,10,0.0,181,0.68995655,1,0,0.06789116,0.34954035,0.1578537,23.18,214.72742
836,179.42984,261.20413,214.72742,81.99962,183.40424,,257.91537,4.09965,6.759033,1.286531,,6.005712,1.6465107,218.44238,56.30597,,,,,,26.52,100.0,,,1.0,1.0,1,"Acquire and Dump for SEIS Tether Burial - Not Completed, HP3 RAD SINGLE Calibrations, Aeolian Change and Tau Images",1,,0.0,,0.0,,0.0,2,167,7,0,6,0.5850245,0.92628026,Extended_1,0.36,0.24363871,0.836,19,5,0,0,0,1,1,0,1,0,3,HP3,0,1,0,0,0,0,MAINTENANCE,0.7340909,0,Spring_North,0.0,0.1371927,0.44651017,0.89477855,3.34,0.62736773,-0.2766432,0.7015152,0.8363637,0.5163637,96,999,0,13,182,2.6593835,0.12654871,0,0,0,0.07563325,none,48,0.0625,104,0.125,64,0.171875,47,0.021276595,115,0.11304348,10,0.0,182,0.68833834,1,0,0.05258827,0.3484258,0.1371927,26.52,214.72742
843,179.42984,261.20413,214.72742,81.99962,183.40424,,257.91537,4.09965,6.759033,1.286531,,6.005712,1.6465107,218.44238,56.30597,,,,,,29.83,100.0,,,1.0,1.0,1,"Unsafe IDS, Dump for SEIS Tether Burial (complete for last week) - Unsuccessful, HP3 RAD SINGLE Calibrations, Aeolian Change, and Tau Images",1,,0.0,,0.0,,0.0,2,174,7,0,6,0.589923,0.9274266,Extended_1,0.38,0.24442227,0.843,22,6,0,0,0,1,1,0,1,0,3,HP3,0,1,0,0,0,0,MAINTENANCE,0.82500005,0,Spring_North,0.0,0.11793306,0.49742827,0.86750513,3.31,0.0,0.0,0.7757576,0.8113637,0.5680303,103,999,0,14,183,2.6593835,0.0,0,0,0,0.06398141,none,48,0.0625,105,0.13333334,65,0.18461539,47,0.021276595,116,0.12068965,10,0.0,183,0.6867256,1,0,0.0,0.3380795,0.11793306,29.83,214.72742
850,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,33.12,100.0,,,1.0,1.0,1,"Unsafe IDA and Dump for SEIS Tether Burial (complete from two weeks ago), HP3 RAD SINGLE Calibrations, Aeolian Change, and Tau Images",1,,0.0,,0.0,,0.0,2,181,7,0,6,0.5948216,0.9285634,Extended_1,0.4,0.24519494,0.85,22,6,0,0,1,1,1,0,1,0,4,IDA,0,1,0,0,0,0,MAINTENANCE,0.90000004,0,Spring_North,0.0,0.1000529,0.54639435,0.83752805,3.29,0.9948318,-0.43867958,0.819697,0.82207793,0.62469697,110,999,0,15,184,4.2176595,0.008197881,0,0,0,0.20222636,none,49,0.08163265,106,0.14150943,66,0.1969697,47,0.021276595,117,0.12820514,10,0.0,184,0.68511814,1,0,0.023096707,0.39661866,0.1000529,33.12,212.09535
856,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,35.92,100.0,,,1.0,1.0,1,"Acquire and Dump for SEIS Tether Burial, TWINS Data Collection Over Diurnal Cycle, Power Cycle SEIS, Aeolian Change, and Tau Images",1,,0.0,,0.0,,0.0,2,187,6,0,5,0.5990203,0.92953044,Extended_1,0.41714287,0.24584867,0.856,21,7,0,0,0,0,1,1,1,0,3,SEIS,0,0,0,0,0,0,NONE,0.86136365,0,Spring_North,0.0,0.08587201,0.5866551,0.8098369,2.8,1.2843223,-0.43867958,0.8621212,0.80227274,0.6787879,116,999,0,16,185,4.2176595,0.010583418,0,0,0,0.20244601,none,49,0.08163265,106,0.14150943,67,0.20895523,48,0.041666668,118,0.13559322,10,0.0,185,0.6836017,0,6,0.029817719,0.392286,0.08587201,35.92,212.09535
863,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,39.17,100.0,,,1.0,1.0,1,"Acquire and Dump for SEIS Tether Burial - Dump 4 (TWINS On during dump), SP's ON Overnight, HP3 RAD Single Calibrations, Engineering Block Library Update, Aeolian Change, and Tau Images",1,,0.0,,0.0,,0.0,2,194,7,0,6,0.60391885,0.93065006,Extended_1,0.43714285,0.2466015,0.863,30,8,0,0,0,1,1,1,1,0,4,HP3,0,1,0,0,0,1,MAINTENANCE,1.0,0,Spring_North,0.0,0.07065416,0.63162345,0.7752753,3.25,1.4069046,-0.43867958,0.92045456,0.812987,0.7421212,123,999,0,17,186,4.2176595,0.011593554,0,0,0,0.20253901,none,49,0.08163265,107,0.1495327,68,0.22058824,49,0.06122449,119,0.14285715,10,0.0,186,0.68200403,1,0,0.032663677,0.39556095,0.07065416,39.17,212.09535
870,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,42.4,100.0,,,1.0,1.0,1,"Acquire and Dump for SEIS Tether Burial - Dump 5 (TWINS On during dump), Update SEIS thermal protection threshold, Installation of new WUTT, Observing (possible) Tianwen-1 Landing, and Tau Images",1,,0.0,,0.0,,0.0,2,201,7,0,6,0.60881734,0.9317607,Extended_1,0.45714286,0.24734388,0.87,30,7,0,0,0,0,1,1,1,1,4,SEIS,0,0,1,0,1,1,DEPLOYMENT,0.95,0,Spring_North,0.0,0.05689821,0.6743024,0.73845536,3.23,1.4069046,-0.43867958,0.9371212,0.8626624,0.8021212,130,999,0,17,187,4.2176595,0.011593554,0,0,0,0.20253901,none,49,0.08163265,107,0.14018692,69,0.23188406,50,0.08,120,0.14166667,11,0.09090909,187,0.68041164,0,7,0.032663677,0.40853715,0.05689821,42.4,212.09535
877,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,45.61,100.0,,,1.0,1.0,1,"Acquire and Dump for SEIS Tether Burial - Dump 6 (TWINS On during dump), Observation of Tianwen-1 Landing, and Tau Images",1,,0.0,,0.0,,0.0,2,208,7,0,6,0.6137159,0.93286246,Extended_1,0.47714287,0.24807593,0.877,21,5,0,0,0,0,1,1,1,0,3,SEIS,1,0,0,0,0,0,SCIENCE,0.7613636,0,Spring_North,0.0,0.044622127,0.7145948,0.69953865,3.21,1.2843223,-0.43867958,0.90378785,0.8616883,0.8495455,137,999,0,18,188,4.2176595,0.010583418,0,0,0,0.20244601,none,49,0.08163265,107,0.14018692,70,0.24285714,51,0.09803922,121,0.14876033,11,0.09090909,188,0.67882437,0,14,0.029817719,0.40881196,0.044622127,45.61,212.09535
884,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,48.8,100.0,,,1.0,1.0,1,"Acquire and Dump SA Cleaning Experiment (TWINS On during dump), Installation of new WUTT, Update battery planning limit, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,215,7,0,6,0.61861444,0.93395543,Extended_1,0.49714285,0.2487978,0.884,23,6,0,0,1,0,0,1,1,0,3,IDA,0,0,1,0,0,1,DEPLOYMENT,0.82500005,0,Spring_North,0.0,0.0338381,0.7524149,0.65868944,3.19,0.9948318,-0.43867958,0.8454546,0.87467533,0.8480303,144,999,0,19,189,4.2176595,0.008197881,0,0,0,0.20222636,none,50,0.1,107,0.14018692,70,0.24285714,52,0.115384616,122,0.1557377,11,0.09090909,189,0.67724216,0,21,0.023096707,0.41252464,0.0338381,48.8,212.09535
891,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,51.98,100.0,,,1.0,1.0,1,"2 IDA Scrapes (Sol 891), 1 RAD Single, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,222,7,0,6,0.6235129,0.9350398,Extended_1,0.51714283,0.24950963,0.891,13,4,0,0,1,1,0,0,1,0,3,IDA,0,0,0,0,0,0,NONE,0.60227275,0,Spring_North,0.0,0.024525704,0.7877958,0.6159365,3.18,0.0,0.0,0.7295455,0.8428572,0.8386364,151,999,0,20,190,4.2176595,0.0,0,0,0,0.10147155,none,51,0.11764706,108,0.14814815,70,0.24285714,52,0.115384616,123,0.16260162,11,0.09090909,190,0.6756651,0,28,0.0,0.36482012,0.024525704,51.98,212.09535
897,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,54.7,100.0,,,1.0,1.0,1,"SA Cleaning Activity Dump 2 (Sol 897), HP3 RAD Singles, Update LME curves, Install new WUTT, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,228,6,0,5,0.6277117,0.93596256,Extended_1,0.5342857,0.2501119,0.897,21,6,0,0,1,1,0,0,1,0,3,IDA,0,0,1,0,0,1,DEPLOYMENT,0.8113637,0,Spring_North,0.0,0.017721292,0.8161376,0.5778576,2.72,0.0,0.0,0.7462122,0.83019483,0.82606065,157,999,0,21,191,4.2176595,0.0,0,0,0,0.10147155,none,52,0.13461539,109,0.1559633,70,0.24285714,52,0.115384616,124,0.16935484,11,0.09090909,191,0.6741744,0,34,0.0,0.3621763,0.017721292,54.7,212.09535
904,177.40372,255.30688,212.09535,77.81346,181.34778,,253.19191,4.1213393,8.338999,2.054826,,7.604167,2.0150146,197.97838,50.09618,,,,,,57.86,100.0,,,1.0,1.0,1,"IDS Press and pull scrape of additional regolith, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,235,7,0,6,0.6326102,0.93703127,Extended_1,0.5542857,0.25080547,0.904,13,4,0,0,1,0,0,0,1,0,2,IDA,0,0,0,0,0,0,NONE,0.5272727,0,Spring_North,0.0,0.011181671,0.84675074,0.5319899,3.16,0.0,0.0,0.64696974,0.78246754,0.8062121,164,999,0,22,192,4.2176595,0.0,0,0,0,0.10147155,none,53,0.1509434,109,0.1559633,70,0.24285714,52,0.115384616,125,0.176,11,0.09090909,192,0.67260665,0,41,0.0,0.35079318,0.011181671,57.86,212.09535
911,176.19646,252.76813,209.1541,76.49963,179.49121,,250.75905,4.341922,9.271908,2.2945058,,8.40795,2.168299,189.9678,42.78482,,,,,,61.01,99.0,,,1.0,1.0,1,"Acquire & Dump for Solar Array Cleaning Activity #3 (19 June 2021), Shake of the West Solar Array (23 June 2021), IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,242,7,0,6,0.63750875,0.9380918,Extended_1,0.5742857,0.2514894,0.911,26,4,0,0,1,0,0,0,1,0,2,IDA,0,0,0,0,0,0,NONE,0.65,0,Spring_North,0.0,0.0061421855,0.8747043,0.48465696,3.15,1.1116852,-0.49020705,0.6628788,0.73246753,0.7828788,171,999,0,23,193,4.929986,0.08337234,0,0,0,0.22628565,none,54,0.16666667,109,0.1559633,70,0.24285714,52,0.115384616,126,0.18253969,11,0.09090909,193,0.6710438,0,48,0.04905698,0.3887658,0.0061421855,61.01,209.1541
918,176.19646,252.76813,209.1541,76.49963,179.49121,,250.75905,4.341922,9.271908,2.2945058,,8.40795,2.168299,189.9678,42.78482,,,,,,64.16,99.0,,,1.0,1.0,1,"Post Shake Imaging of the Solar Panel and Deck (Sol0918), IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,249,7,0,6,0.6424073,0.9391442,Extended_1,0.5942857,0.2521638,0.918,15,4,0,0,1,0,0,0,1,0,2,IDA,1,0,0,0,0,0,SCIENCE,0.5545455,0,Spring_North,0.0,0.002595042,0.9000147,0.43585953,3.15,1.4351794,-0.49020705,0.5772727,0.6759741,0.7581818,178,999,0,23,194,4.929986,0.107633226,0,0,0,0.22851945,none,55,0.18181819,109,0.14678898,70,0.22857143,52,0.115384616,127,0.18110237,11,0.09090909,194,0.66948587,0,55,0.06333229,0.37608123,0.002595042,64.16,209.1541
925,176.19646,252.76813,209.1541,76.49963,179.49121,,250.75905,4.341922,9.271908,2.2945058,,8.40795,2.168299,189.9678,42.78482,,,,,,67.3,99.0,,,1.0,1.0,1,"IDS Temperature Monitoring Activity, SEIS VBBs on continuously, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,256,7,0,6,0.6473058,0.9401886,Extended_1,0.6142857,0.25282884,0.925,13,4,0,0,1,0,1,1,1,0,4,IDA,1,0,0,0,1,0,SCIENCE,0.67727274,0,Spring_North,0.0,0.0005550625,0.9225381,0.38590604,3.14,1.5721601,-0.49020705,0.6272727,0.66396105,0.76318187,185,999,0,24,195,4.929986,0.11790629,0,0,0,0.22946534,none,56,0.19642857,109,0.14678898,71,0.23943663,53,0.13207547,128,0.1875,11,0.09090909,195,0.6679328,0,62,0.06937705,0.37399992,0.0005550625,67.3,209.1541
938,176.19646,252.76813,209.1541,76.49963,179.49121,,250.75905,4.341922,9.271908,2.2945058,,8.40795,2.168299,189.9678,42.78482,,,,,,73.13,99.0,,,1.0,1.0,1,"SA Cleaning Activity #4 (18 July 2021), SEIS VBBs on continuously, New WUTT Installation, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,269,13,0,12,0.65640306,0.94210744,Extended_1,0.6514286,0.2540395,0.938,19,5,0,0,1,0,1,0,1,0,3,IDA,0,0,1,0,0,1,DEPLOYMENT,0.7340909,0,Spring_North,0.0,0.00074589107,0.9569657,0.29020116,5.83,1.5721601,-0.49020705,0.65530306,0.65097404,0.7609091,198,999,0,24,196,4.929986,0.11790629,0,0,0,0.22946534,none,57,0.19298245,109,0.13761468,72,0.25,53,0.13207547,129,0.18604651,11,0.09090909,196,0.6659184,0,75,0.06937705,0.3714582,0.00074589107,73.13,209.1541
952,176.19646,252.76813,209.1541,76.49963,179.49121,,250.75905,4.341922,9.271908,2.2945058,,8.40795,2.168299,189.9678,42.78482,,,,,,79.41,99.0,,,1.0,1.0,1,"Scraping of Regolith for Future Activities, SEIS VBBs on continuously, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,283,14,0,13,0.66620016,0.9441444,Extended_1,0.69142854,0.25530854,0.952,15,4,0,0,1,0,1,0,1,0,3,IDA,0,0,0,0,0,0,NONE,0.6295455,0,Spring_North,0.0,0.0067281798,0.98296744,0.18377979,6.28,1.4351794,-0.49020705,0.68030304,0.65487015,0.7539394,212,999,0,24,197,4.929986,0.107633226,0,0,0,0.22851945,none,58,0.20689656,109,0.12844037,73,0.24657534,53,0.13207547,130,0.18461539,11,0.09090909,197,0.6638442,0,89,0.06333229,0.37277985,0.0067281798,79.41,209.1541
965,176.19646,252.76813,209.1541,76.49963,179.49121,,250.75905,4.341922,9.271908,2.2945058,,8.40795,2.168299,189.9678,42.78482,,,,,,85.26,99.0,,,1.0,1.0,1,"Scraping of Regolith for Future Activities, Park IDA in safe position for Solar Conjunction, SEIS VBBs on continuously, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,296,13,0,12,0.67529744,0.9460093,Extended_1,0.7285714,0.25645554,0.965,23,5,0,0,1,0,1,0,1,0,3,IDA,0,0,1,0,0,0,DEPLOYMENT,0.77500004,0,Spring_North,0.0,0.0176293,0.99657995,0.08263427,5.85,1.1116852,-0.49020705,0.7128788,0.64967537,0.75060606,225,999,0,25,198,4.929986,0.08337234,0,0,0,0.22628565,none,59,0.22033899,109,0.12844037,74,0.25675675,53,0.13207547,131,0.1908397,11,0.09090909,198,0.6618635,0,102,0.04905698,0.37128088,0.0176293,85.26,209.1541
979,176.10469,255.30931,210.92671,79.16891,179.78113,,253.24648,4.6258616,10.48279,2.7054975,,9.418391,2.2305748,185.94481,38.890186,,,,,,91.6,100.0,,,1.0,1.0,1,"No IDS activity, HP3 Unsafing and recovery, RAD Singles, SEIS VBBs on continuously, Update LME curves, New WUTT Installation, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,310,14,0,13,0.6850945,0.9479897,Extended_1,0.76857144,0.2576579,0.979,24,9,0,0,1,1,1,0,1,0,4,IDA,0,0,1,1,0,1,DEPLOYMENT,1.0,0,Summer_North,0.0,0.03511176,0.9996101,-0.02792164,6.34,0.66998595,0.29543602,0.80151516,0.7172078,0.7572727,239,999,0,26,199,5.856928,0.107319094,0,0,0,0.15079159,none,60,0.23333333,110,0.13636364,75,0.26666668,53,0.13207547,132,0.1969697,11,0.09090909,199,0.659825,0,116,0.047443885,0.35867983,0.03511176,91.6,210.92671
993,176.10469,255.30931,210.92671,79.16891,179.78113,,253.24648,4.6258616,10.48279,2.7054975,,9.418391,2.2305748,185.94481,38.890186,,,,,,97.99,100.0,,,1.0,1.0,1,"No IDS activity, RAD Singles, SEIS VBBs on continuously, Configure SEIS VBBs to 20 sps prep for SC, Update LME curves, New WUTT Installation,  IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,324,14,0,13,0.6948915,0.94994205,Extended_1,0.80857146,0.258827,0.993,29,8,0,0,1,1,1,0,1,0,4,IDA,0,0,1,0,0,1,DEPLOYMENT,1.0,0,Summer_North,0.0,0.05848524,0.9902924,-0.13900027,6.39,0.8649481,0.29543602,0.925,0.7672078,0.7665152,253,999,0,27,200,5.856928,0.13854836,0,0,0,0.15366699,none,61,0.24590164,111,0.14414415,76,0.27631578,53,0.13207547,133,0.20300752,11,0.09090909,200,0.65780455,0,130,0.061249793,0.37303716,0.05848524,97.99,210.92671
1010,176.10469,255.30931,210.92671,79.16891,179.78113,,253.24648,4.6258616,10.48279,2.7054975,,9.418391,2.2305748,185.94481,38.890186,,,,,,105.83,100.0,,,1.0,1.0,1,"No IDS activity, SEIS VBBs on continuously (20 sps), Update LME curves, New WUTT Installation,  IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,341,17,0,16,0.70678794,0.9522761,Extended_1,0.85714287,0.26020336,1.0,20,6,0,0,1,0,1,0,1,0,3,IDA,0,0,1,0,0,1,DEPLOYMENT,0.79772735,0,Summer_North,0.0,0.094621286,0.9620753,-0.27278402,7.84,0.9475032,0.29543602,0.93257576,0.8019481,0.7530303,270,999,0,28,201,5.856928,0.15177213,0,0,0,0.15488455,none,62,0.2580645,111,0.14414415,77,0.2857143,53,0.13207547,134,0.20895523,11,0.09090909,201,0.65558916,0,147,0.06709579,0.38298464,0.094621286,105.83,210.92671
1033,176.10469,255.30931,210.92671,79.16891,179.78113,,253.24648,4.6258616,10.48279,2.7054975,,9.418391,2.2305748,185.94481,38.890186,,,,,,116.65,100.0,,,1.0,1.0,1,"SEIS VBBs on continuously (20 sps through 27 Oct., 100 sps starting 28 Oct.), Update LME curves, New WUTT Installation, BST Dump, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,364,23,0,22,0.7228831,0.9553723,Extended_1,0.92285717,0.26199254,1.0,27,7,0,0,1,0,1,0,1,0,3,IDA,0,0,1,0,0,1,DEPLOYMENT,0.875,0,Summer_North,0.0,0.1567734,0.8937631,-0.44853923,10.82,0.9475032,0.29543602,0.89090914,0.83019483,0.7480303,293,999,0,29,202,5.856928,0.15177213,0,0,0,0.15488455,none,63,0.26984128,111,0.14414415,78,0.2948718,53,0.13207547,135,0.21481481,11,0.09090909,202,0.6529854,0,170,0.06709579,0.39095765,0.1567734,116.65,210.92671
1047,178.94522,263.74744,214.71347,84.25001,181.75348,,261.06702,5.1628985,11.4129715,2.8526788,,10.214007,2.1751325,195.96632,57.436695,,,,,,123.38,100.0,,,1.0,1.0,1,"Update LME Curves, Stereo Panorama Fill, RAD Single (Two Sols), IFG on two nights (10 hr, 15 hr), TWINS on two nights (12 hr, 9+ hr) and one day (7 hr), New WUTT Installation, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,378,14,0,13,0.7326802,0.95722336,Extended_1,0.9628571,0.26304197,1.0,39,11,0,0,1,1,0,1,1,0,4,IDA,0,0,1,0,0,1,DEPLOYMENT,1.0,0,Summer_North,0.0,0.20174746,0.83504,-0.5501893,6.73,1.8536223,0.92656136,0.89090914,0.8681818,0.76393944,307,999,0,30,203,6.2500725,0.27371407,0,0,0,0.17520195,none,64,0.28125,112,0.15178572,78,0.2948718,54,0.14814815,136,0.22058824,11,0.09090909,203,0.6510315,0,184,0.12399307,0.40926522,0.20174746,123.38,214.71347
1061,178.94522,263.74744,214.71347,84.25001,181.75348,,261.06702,5.1628985,11.4129715,2.8526788,,10.214007,2.1751325,195.96632,57.436695,,,,,,130.23,100.0,,,1.0,1.0,1,"Update LME Curves, SA Cleaning Activity #5 (20 November 2021), RAD Singles, HP3 TEMP and TEMA, IFG, New WUTT Installation, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,392,14,0,13,0.74247724,0.9590498,Extended_2+,0.0,0.26406246,1.0,25,9,0,0,1,1,0,0,1,0,3,IDA,0,0,1,0,0,1,DEPLOYMENT,0.9250001,0,Summer_North,0.0,0.25174025,0.76345795,-0.6458575,6.85,2.1218688,0.92656136,0.93333334,0.91038966,0.7706061,321,999,0,30,204,6.2500725,0.30774766,0,0,0,0.17833556,none,65,0.2923077,113,0.15044248,78,0.2820513,54,0.14814815,137,0.2189781,11,0.09090909,204,0.64909416,0,198,0.1401897,0.4217487,0.25174025,130.23,214.71347
1074,178.94522,263.74744,214.71347,84.25001,181.75348,,261.06702,5.1628985,11.4129715,2.8526788,,10.214007,2.1751325,195.96632,57.436695,,,,,,136.72,100.0,,,1.0,1.0,1,"Update LME Curves, Indentation (SAR #150), New WUTT Installation, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,405,13,0,12,0.7515745,0.9607245,Extended_2+,0.035326086,0.2649848,1.0,14,5,0,0,1,0,0,0,1,0,2,IDA,0,0,1,0,0,1,DEPLOYMENT,0.5909091,0,Summer_North,0.0,0.30238757,0.6855643,-0.7280121,6.49,2.024104,0.63112533,0.8386364,0.88409096,0.7698485,334,999,0,30,205,6.2500725,0.28705835,0,0,0,0.17643061,none,66,0.3030303,113,0.14159292,78,0.26923078,54,0.14814815,138,0.2173913,11,0.09090909,205,0.6472384,0,211,0.13169122,0.41506153,0.30238757,136.72,214.71347
1088,178.94522,263.74744,214.71347,84.25001,181.75348,,261.06702,5.1628985,11.4129715,2.8526788,,10.214007,2.1751325,195.96632,57.436695,,,,,,143.86,100.0,,,1.0,1.0,1,"Update LME Curves, New WUTT Installation, IDC Science and Tau Images",1,,0.0,,0.0,,0.0,2,419,14,0,13,0.7613716,0.96250534,Extended_2+,0.07336956,0.26595163,1.0,11,4,0,0,1,0,0,0,1,0,2,IDA,0,0,1,0,0,1,DEPLOYMENT,0.5,0,Summer_North,0.0,0.36100733,0.5897603,-0.8075783,7.14,2.024104,0.63112533,0.6719697,0.81266236,0.7490909,348,999,0,30,206,6.2500725,0.28705835,0,0,0,0.17643061,none,67,0.29850745,113,0.13274336,78,0.25641027,54,0.14814815,139,0.21582733,11,0.09090909,206,0.64533216,0,225,0.13169122,0.39787158,0.36100733,143.86,214.71347
1108,181.63692,270.90042,218.66289,89.466095,184.02724,,267.30194,5.4470897,10.959052,2.430228,,9.799244,2.0071397,213.15259,68.29998,,,,,,154.35,100.0,,,1.0,1.0,1,Lander in SAFE MODE,1,,0.0,,0.0,,0.0,2,439,20,0,19,0.7753674,0.9650102,Extended_2+,0.12771739,0.2672867,1.0,4,1,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,0,RECOVERY,0.10454546,0,Summer_North,0.0,0.4507743,0.4328726,-0.9014551,10.49,2.6583397,1.2893621,0.39848486,0.6847403,0.7209091,368,999,0,30,207,5.511962,0.30780172,0,0,0,0.16095136,none,67,0.29850745,113,0.123893805,78,0.24358974,54,0.14814815,139,0.2086331,11,0.09090909,207,0.64306474,0,245,0.15127687,0.36049297,0.4507743,154.35,218.66289
1115,181.63692,270.90042,218.66289,89.466095,184.02724,,267.30194,5.4470897,10.959052,2.430228,,9.799244,2.0071397,213.15259,68.29998,,,,,,158.1,100.0,,,1.0,1.0,1,"Background Sequence started executing on Sol1118 (18 Jan), Unsafe the lander",1,,0.0,,0.0,,0.0,2,446,7,0,6,0.7802659,0.9658763,Extended_2+,0.14673913,0.26774147,1.0,11,2,0,0,0,0,0,0,0,0,0,NONE,0,0,0,0,0,0,NONE,0.25,0,Summer_North,0.0,0.4834224,0.37298778,-0.92783624,3.75,2.6807873,1.2893621,0.28484848,0.60649353,0.6942425,375,999,0,30,208,5.511962,0.2737997,0,0,0,0.15782066,none,67,0.29850745,113,0.11504425,78,0.23076923,54,0.12962963,139,0.20143884,11,0.09090909,208,0.6416286,0,252,0.1410887,0.34018162,0.4834224,158.1,218.66289
