date,datetime,sol,year,month,day,day_of_year,weekday,hour,temp_min,temp_max,temp_avg,temp_range,wind_speed_avg,wind_speed_max,wind_speed_std,weather_readings_count,end,look_ahead,activity,solar_longitude_deg,mission_phase,mission_age_factor,phase_progression,activity_word_count,instruction_count,is_multi_part,systems_involved,uses_ida,uses_hp3,uses_seis,uses_apss,uses_camera,uses_wts,complexity_score,seasonal_intensity,orbital_thermal_factor,diurnal_thermal_load,thermal_stress_combined,sol_diff,is_consecutive_sol,primary_instrument,requires_movement,power_intensive,redundancy_active,data_intensity,has_look_ahead,planning_horizon,is_science,is_maintenance,is_deployment,is_recovery,is_thermal,is_communication,primary_activity_type,activity_chain_position,is_recovery_activity,operational_status,criticality,power_status,success_indicator,operational_tempo,sols_since_last_science,sols_since_last_maintenance,sols_since_last_deployment,sols_since_last_recovery,sols_since_last_thermal,sols_since_last_communication,cumulative_ida_usage,cumulative_hp3_usage,cumulative_seis_usage,cumulative_apss_usage,cumulative_camera_usage,cumulative_wts_usage,sols_to_landing,sols_to_deployment_complete,sols_to_primary_mission_end,sols_to_first_extension_end,sols_to_conjunction_1,sols_to_conjunction_2,events_count,has_events
,2019-07-22,239,2019,7,22,,,,228.7637566666667,253.19273444444443,245.5844008476586,24.42897777777773,7.284453573266179,8.373015555555556,0.84378507431229,21,,,,,Primary_Science_Weather_Only,1.220829921392359,0.46153846153846156,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-07-23,240,2019,7,23,,,,186.6489022298456,250.4928603104213,208.7091505614154,63.8439580805757,2.312504521942214,4.516557065217391,1.219710120708428,35,,,,,Primary_Science_Weather_Only,1.2237754316221157,0.46488294314381273,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-07-24,241,2019,7,24,,,,176.38409,208.9434466666667,185.83491268892075,32.5593566666667,3.5453012437692775,5.484291434927697,0.54290846622808,34,,,,,Primary_Science_Weather_Only,1.2267122912954254,0.4682274247491639,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-07-25,242,2019,7,25,,,,176.1950733333333,253.8177122222222,210.0693725073927,77.6226388888889,4.048515592831692,8.231571103526734,2.213573595192642,97,,,,,Primary_Science_Weather_Only,1.2296405510745139,0.47157190635451507,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2019-08-03,2019-07-26,243,2019,7,26,215,5,9,177.19917444444445,253.68722,210.2814154506234,76.48804555555554,3.9026351548817044,8.34209584295612,2.048523841801623,97,249.0,,"IDS Scoop Tip on Soil Above Hole and on Side, Upload New LME Full Curve and Set to Default, and SEIS Flash Maintenance and Tilt Measurement",61.28,Primary_Science,1.2325602611778486,0.47491638795986624,26,7,0,2,1,0,1,0,0,0,0.4769105691056911,28.72,-0.04844444444444451,0.8535533905932737,-0.041349919810963094,6.0,0,SEIS,0,0,0,1,0,0,0,1,0,0,0,0,MAINTENANCE,0,0,0,0,1,0,0.34011614401858303,10,0,6,89,42,21,31,40,31,9,47,8,242,143,444,1131,7,757,1,True
,2019-07-27,244,2019,7,27,,,,177.6250377777778,253.0404022222222,211.03293497059394,75.4153644444444,4.114251714027062,8.746952008928572,2.0584836698667326,97,,,,,Primary_Science_Weather_Only,1.235471471385307,0.4782608695652174,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-07-28,245,2019,7,28,,,,178.62135777777775,253.56538666666663,211.21775329721686,74.94402888888888,4.16154993271156,8.316082932692307,1.9840840389423806,97,,,,,Primary_Science_Weather_Only,1.2383742310432684,0.4816053511705686,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-07-29,246,2019,7,29,,,,179.07748723640398,253.0709744444445,211.08406772093284,73.9934872080405,4.035404148321969,8.387545034642033,2.2363670642055276,97,,,,,Primary_Science_Weather_Only,1.2412685890696329,0.48494983277591974,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-07-30,247,2019,7,30,,,,179.01182555555556,253.41019444444444,211.31308939907288,74.39836888888888,4.1539272650014905,8.821911534154534,2.204060748445972,97,,,,,Primary_Science_Weather_Only,1.244154593958768,0.4882943143812709,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-07-31,248,2019,7,31,,,,178.01573000000002,254.04226333333327,216.14865150807682,76.02653333333325,4.391987759658492,9.2762752293578,2.544389919288821,81,,,,,Primary_Science_Weather_Only,1.247032293786383,0.4916387959866221,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-01,249,2019,8,1,,,,180.71206777777772,189.36037592592592,185.29669889591915,8.648308148148203,3.271134647005069,3.666852222222222,0.24083325653298504,13,,,,,Primary_Science_Weather_Only,1.2499017362143359,0.49498327759197325,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2019-08-10,2019-08-02,250,2019,8,2,222,5,14,177.88410666666667,252.94523777777772,210.48349088238908,75.06113111111105,4.337432216393222,9.214255839822023,2.365352395579878,97,256.0,,IDS Soil Interaction and Put IDA in Retirement Pose in Preparation for Solar Conjunction,64.43,Primary_Science,1.252762968495368,0.4983277591973244,14,2,0,1,1,0,0,0,0,0,0.20577235772357724,25.569999999999993,-0.03094444444444444,0.2500000000000001,-0.007736111111111114,7.0,0,IDA,0,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,0,1,1,1,0,0.3223925667828107,7,7,13,82,35,14,32,40,31,9,47,8,249,150,437,1124,0,750,1,True
,2019-08-03,251,2019,8,3,,,,177.40444444444444,253.28493666666665,212.7550747441322,75.88049222222222,4.239653282265095,9.040338153503892,2.368807815168659,89,,,,,Primary_Science_Weather_Only,1.2556160374777743,0.5016722408026756,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-08,256,2019,8,8,,,,177.00085333333334,252.9189133333333,211.37930359827192,75.91805999999997,4.2474430421633995,8.177992924528303,2.221215469920283,93,,,,,Primary_Science_Weather_Only,1.269760544863939,0.5183946488294314,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2019-08-17,2019-08-09,257,2019,8,9,229,5,19,177.55317444444444,253.3650077777778,210.3376031611198,75.81183333333337,4.068299283268104,9.691753333333333,2.078824440748171,97,263.0,,"Mole Hole Imaging, Put IDA in Retirement Pose in Preparation for Solar Conjunction, and Configure Instruments and Spacecraft for Conjunction",67.57,Primary_Science,1.2725655957915476,0.5217391304347826,20,5,0,3,1,1,0,0,1,0,0.4296747967479675,22.430000000000007,-0.013500000000000068,0.01703708685546579,-0.0002300006725487893,7.0,0,IDA,0,0,0,1,0,0,1,0,0,0,0,0,SCIENCE,0,0,1,1,1,0,0.3486527293844367,0,14,20,75,28,7,33,41,31,9,48,8,256,157,430,1117,7,743,1,True
,2019-08-10,258,2019,8,10,,,,177.32878222222223,253.30696666666665,209.98047655897244,75.97818444444442,4.196861690080234,9.483035555555556,2.305466447785633,97,,,,,Primary_Science_Weather_Only,1.275362800412609,0.5250836120401338,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-11,259,2019,8,11,,,,176.34200222222222,253.26377666666667,210.06468766752081,76.92177444444445,4.012144360610405,8.474705542725173,2.2424885389116143,97,,,,,Primary_Science_Weather_Only,1.2781522025001875,0.5284280936454849,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-12,260,2019,8,12,,,,176.39768333333333,253.5377055555556,209.81759800269288,77.14002222222226,4.3368261438074285,8.348075639599555,2.284187960672483,97,,,,,Primary_Science_Weather_Only,1.2809338454620642,0.5317725752508361,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-13,261,2019,8,13,,,,177.08840999999998,252.99395888888887,209.82577457704656,75.90554888888889,4.362811815574894,8.939992222222223,2.3426155872066863,97,,,,,Primary_Science_Weather_Only,1.2837077723447896,0.5351170568561873,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-14,262,2019,8,14,,,,184.8769838709677,203.94116111111111,192.84506994659856,19.064177240143408,2.5839123858487243,3.7840666666666665,0.9971436839622234,20,,,,,Primary_Science_Weather_Only,1.2864740258376797,0.5384615384615384,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-15,263,2019,8,15,,,,176.93253333333334,252.7635822222222,214.43646737805673,75.83104888888886,4.985860418563852,9.258444938820912,2.1433065060222596,75,,,,,Primary_Science_Weather_Only,1.2892326482767593,0.5418060200668896,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
2019-08-24,2019-08-16,264,2019,8,16,236,5,23,176.19871777777777,252.7882922222222,209.43873769428384,76.58957444444442,4.605186268233376,9.47792,2.388417460438067,97,284.0,,Solar Conjunction; Reduced Instrument Data Collection,70.71,Primary_Science,1.2919836816486494,0.5451505016722408,6,2,0,0,0,0,0,0,0,0,0.09723577235772357,19.290000000000006,0.003944444444444306,0.3705904774487392,0.0014617735499366422,7.0,0,UNKNOWN,0,0,0,2,0,0,1,0,0,0,0,1,SCIENCE,0,0,1,1,1,0,0.3301858304297328,0,21,27,68,21,0,33,41,31,9,48,8,263,164,423,1110,14,736,1,True
,2019-08-17,265,2019,8,17,,,,176.46858111111112,253.10787666666667,208.93461505802938,76.63929555555555,4.341454590486827,9.642003333333331,2.222426238196092,97,,,,,Primary_Science_Weather_Only,1.2947271675944,0.5484949832775919,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-18,266,2019,8,18,,,,176.75780666666668,252.36576777777776,208.8715289697166,75.60796111111108,4.339401048058904,9.32644,2.3324218530097602,97,,,,,Primary_Science_Weather_Only,1.297463147413275,0.5518394648829431,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-19,267,2019,8,19,,,,176.43323333333333,252.2656088888889,208.3518298045153,75.83237555555556,4.3024058543227675,9.749901001112349,2.4957283338336618,97,,,,,Primary_Science_Weather_Only,1.3001916620664788,0.5551839464882943,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-20,268,2019,8,20,,,,176.27191000000002,248.3470555555556,202.05877657908295,72.0751455555556,3.0780449187603254,5.659571095571096,1.1216018151309421,84,,,,,Primary_Science_Weather_Only,1.3029127521808397,0.5585284280936454,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-21,269,2019,8,21,,,,175.2986511111111,252.67496666666665,207.94386196730747,77.37631555555555,4.224979598300673,9.990033333333333,2.4933642203739956,96,,,,,Primary_Science_Weather_Only,1.3056264580524357,0.5618729096989966,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-22,270,2019,8,22,,,,176.1747,252.69552222222225,208.27778432769398,76.52082222222225,4.091482982873374,9.350488888888888,2.56354298455803,97,,,,,Primary_Science_Weather_Only,1.308332819650179,0.5652173913043478,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-23,271,2019,8,23,,,,176.19421111111112,251.7564,208.084552608345,75.5621888888889,4.167627932510584,9.506157303370786,2.5320424528547893,97,,,,,Primary_Science_Weather_Only,1.3110318766193438,0.568561872909699,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-24,272,2019,8,24,,,,175.35605555555554,252.27126666666663,207.9274905863097,76.91521111111109,4.233129814604995,8.831011235955057,2.1495827086826256,97,,,,,Primary_Science_Weather_Only,1.3137236682850553,0.5719063545150501,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-25,273,2019,8,25,,,,176.99797777777778,253.0358111111112,208.20929127317467,76.03783333333342,4.343068893942341,8.610896551724139,2.257257104128178,97,,,,,Primary_Science_Weather_Only,1.3164082336557241,0.5752508361204013,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-26,274,2019,8,26,,,,176.6356888888889,252.8641888888889,208.50530152804382,76.2285,4.145574550721946,9.535988636363635,2.2486195166853067,97,,,,,Primary_Science_Weather_Only,1.3190856114264407,0.5785953177257525,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-27,275,2019,8,27,,,,175.37535555555556,243.3036891891892,194.10769890565084,67.92833363363366,6.2852439232365915,8.679766666666666,1.7094503660227822,64,,,,,Primary_Science_Weather_Only,1.3217558399823195,0.5819397993311036,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-28,276,2019,8,28,,,,176.1999,252.10538888888888,208.71086101503604,75.90548888888887,4.134717953718066,9.20826966292135,2.2335161750735164,97,,,,,Primary_Science_Weather_Only,1.324418957401803,0.5852842809364549,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
,2019-08-29,277,2019,8,29,,,,176.11043333333333,252.3268611111111,210.48598846295712,76.21642777777777,4.250070742776285,9.178871508379888,2.3509039793543205,83,,,,,Primary_Science_Weather_Only,1.3270750014599193,0.5886287625418061,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,0,NONE,,,,,,,0,0,0,0,0,0,NO_ACTIVITY,,0,1,1,1,1,0.0,,,,,,,,,,,,,,,,,,,0,False
