bin,BMY_BASE_ROD_TEMP,BMY_MID_ROD_TEMP,BMY_TIP_ROD_TEMP,BMY_HORIZONTAL_WIND_SPEED,BMY_WIND_DIRECTION,file_id,file_id_str,solar_longitude
2018-12-12 05:00:00,266.7914,264.4671288888889,261.4446355555555,5.125222627737226,286.32828467153286,15,0015,304.507
2018-12-12 05:15:00,266.41714,262.73768666666666,255.69165555555557,7.037201814058957,253.14490929705212,15,0015,304.507
2018-12-12 05:30:00,265.7952888888889,263.29142444444443,256.6161488888889,6.307948905109489,226.25092700729928,15,0015,304.507
2018-12-12 05:45:00,266.64468222222223,264.48808,257.5961355555556,5.821993150684931,234.1027100456621,15,0015,304.507
2018-12-12 06:00:00,266.5512066666667,264.17017555555555,257.4242711111111,5.936464285714286,263.93244285714286,15,0015,304.507
2018-12-12 06:15:00,266.2807511111111,263.60194,257.4471377777777,7.127143661971831,306.2610704225352,15,0015,304.507
2018-12-12 06:30:00,265.15679777777774,263.2293288888889,256.7533,6.768794392523364,209.5952780373832,15,0015,304.507
2018-12-12 06:45:00,265.0189266666667,263.21272,257.4667866666667,6.009640909090909,257.447925,15,0015,304.507
2018-12-12 07:00:00,264.38930666666664,262.1023,256.31107555555553,7.26808,292.4460933333333,15,0015,304.507
2018-12-12 07:15:00,262.6217,260.6775088888889,254.85463555555555,6.786813333333333,234.30617777777775,15,0015,304.507
2018-12-12 07:30:00,261.0025688888889,258.7849444444445,252.60643555555555,7.775539999999999,233.54935333333333,15,0015,304.507
