URN,Start Time,Stop Time,File Name,sol_number,start_mean_solar_time,stop_mean_solar_time,start_true_solar_time,stop_true_solar_time,start_solar_longitude,stop_solar_longitude,Ls,Mars Year,File_Size(Mb)
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0341,2019-11-11T14:10:08.550Z,2019-11-12T14:49:43.710Z,ps_calib_0341,341,341M00:00:00.009,341M23:59:59.927,341 00:18:03,342 00:18:10,105.413,105.878,105.46,35,80.848
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0341,2019-11-11T15:39:21.533Z,2019-11-11T17:40:49.314Z,ps_calibevent_0341,341,341M01:26:49.769,341M03:25:02.561,341 01:44:53,341 03:43:06,105.441,105.48,105.37,35,15.231
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0342,2019-11-12T14:49:43.810Z,2019-11-13T15:29:18.994Z,ps_calib_0342,342,342M00:00:00.024,342M23:59:59.966,342 00:18:11,343 00:18:18,105.878,106.343,106.05,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0343,2019-11-13T15:29:19.094Z,2019-11-14T16:08:54.224Z,ps_calib_0343,343,343M00:00:00.063,343M23:59:59.953,343 00:18:19,344 00:18:26,106.343,106.809,106.5,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0344,2019-11-14T16:08:54.324Z,2019-11-15T16:48:29.500Z,ps_calib_0344,344,344M00:00:00.050,344M23:59:59.984,344 00:18:26,345 00:18:34,106.809,107.275,106.96,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0345,2019-11-15T16:48:29.600Z,2019-11-16T17:28:04.752Z,ps_calib_0345,345,345M00:00:00.081,345M23:59:59.992,345 00:18:34,346 00:18:42,107.275,107.742,107.41,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0346,2019-11-16T17:28:04.852Z,2019-11-17T18:07:39.927Z,ps_calib_0346,346,346M00:00:00.089,346M23:59:59.924,346 00:18:42,347 00:18:50,107.742,108.209,107.86,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0347,2019-11-17T18:07:40.027Z,2019-11-18T18:47:15.247Z,ps_calib_0347,347,347M00:00:00.021,347M23:59:59.998,347 00:18:50,348 00:18:58,108.209,108.676,108.32,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0347,2019-11-18T05:54:50.056Z,2019-11-18T18:47:15.247Z,ps_calibevent_0347,347,347M11:28:14.806,347M23:59:59.998,347 11:47:09,348 00:18:58,108.432,108.676,108.46,35,92.832
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0348,2019-11-18T18:47:15.297Z,2019-11-19T18:29:02.139Z,ps_calibevent_0348,348,348M00:00:00.047,348M23:03:44.445,348 00:18:58,348 23:22:50,108.676,109.126,108.77,35,154.375
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0348,2019-11-18T18:47:15.347Z,2019-11-19T19:26:50.418Z,ps_calib_0348,348,348M00:00:00.096,348M23:59:59.927,348 00:18:58,349 00:19:06,108.676,109.144,108.77,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0349,2019-11-19T19:26:50.518Z,2019-11-20T20:06:25.726Z,ps_calib_0349,349,349M00:00:00.024,349M23:59:59.990,349 00:19:06,350 00:19:14,109.144,109.612,109.23,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0349,2019-11-19T22:22:15.887Z,2019-11-20T18:00:14.239Z,ps_calibevent_0349,349,349M02:50:43.780,349M21:57:11.083,349 03:09:51,349 22:16:24,109.2,109.572,109.23,35,20.547
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0350,2019-11-20T20:06:25.826Z,2019-11-21T20:46:00.894Z,ps_calib_0350,350,350M00:00:00.087,350M23:59:59.916,350 00:19:14,351 00:19:22,109.612,110.081,109.69,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0350,2019-11-21T05:13:48.317Z,2019-11-21T20:46:00.944Z,ps_calibevent_0350,350,350M08:52:43.854,350M23:59:59.965,350 09:12:01,351 00:19:22,109.786,110.081,109.82,35,15.336
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0351,2019-11-21T20:46:00.994Z,2019-11-22T21:25:36.184Z,ps_calib_0351,351,351M00:00:00.013,351M23:59:59.961,351 00:19:22,352 00:19:30,110.081,110.551,110.14,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0351,2019-11-21T20:46:00.994Z,2019-11-22T18:27:22.253Z,ps_calibevent_0351,351,351M00:00:00.013,351M21:06:32.153,351 00:19:22,351 21:26:01,110.081,110.494,110.14,35,19.114
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0352,2019-11-22T21:25:36.284Z,2019-11-23T22:05:11.368Z,ps_calib_0352,352,352M00:00:00.058,352M23:59:59.902,352 00:19:30,353 00:19:38,110.551,111.021,110.74,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0352,2019-11-23T17:47:37.380Z,2019-11-23T20:13:29.161Z,ps_calibevent_0352,352,352M19:49:19.397,352M22:11:17.017,352 20:08:56,352 22:30:54,110.939,110.985,110.83,35,17.543
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0353,2019-11-23T22:05:11.468Z,2019-11-24T22:44:46.659Z,ps_calib_0353,353,353M00:00:00.000,353M23:59:59.948,353 00:19:38,354 00:19:46,111.021,111.491,111.19,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0353,2019-11-24T01:52:52.747Z,2019-11-24T22:40:31.015Z,ps_calibevent_0353,353,353M03:41:35.762,353M23:55:51.144,353 04:01:15,354 00:15:37,111.093,111.49,111.19,35,52.981
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0354,2019-11-24T22:44:46.759Z,2019-11-25T23:24:21.858Z,ps_calib_0354,354,354M00:00:00.045,354M23:59:59.904,354 00:19:46,355 00:19:54,111.491,111.962,111.65,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0354,2019-11-25T00:53:22.893Z,2019-11-25T02:14:06.732Z,ps_calibevent_0354,354,354M02:05:09.728,354M03:23:43.967,354 02:24:56,354 03:43:31,111.532,111.558,111.38,35,9.715
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0355,2019-11-25T23:24:21.958Z,2019-11-27T00:03:57.109Z,ps_calib_0355,355,355M00:00:00.002,355M23:59:59.911,355 00:19:54,356 00:20:02,111.962,112.433,112.11,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0355,2019-11-26T12:20:08.939Z,2019-11-26T17:31:42.499Z,ps_calibevent_0355,355,355M12:35:01.585,355M17:38:14.986,355 12:55:00,355 17:58:15,112.209,112.308,112.2,35,10.446
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0356,2019-11-27T00:03:57.209Z,2019-11-28T00:43:32.406Z,ps_calib_0356,356,356M00:00:00.008,356M23:59:59.963,356 00:20:02,357 00:20:10,112.433,112.905,112.57,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0356,2019-11-27T07:39:34.447Z,2019-11-27T13:12:01.884Z,ps_calibevent_0356,356,356M07:23:25.820,356M12:46:59.549,356 07:43:30,356 13:07:06,112.578,112.684,112.43,35,1.367
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0357,2019-11-28T00:43:32.506Z,2019-11-29T01:23:07.630Z,ps_calib_0357,357,357M00:00:00.060,357M23:59:59.943,357 00:20:10,358 00:20:18,112.905,113.377,113.03,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0357,2019-11-28T18:54:21.569Z,2019-11-29T01:07:12.101Z,ps_calibevent_0357,357,357M17:41:37.987,357M23:44:29.980,357 18:01:54,358 00:04:48,113.253,113.372,113.12,35,19.461
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0358,2019-11-29T01:23:07.730Z,2019-11-30T02:02:42.928Z,ps_calib_0358,358,358M00:00:00.041,358M23:59:59.996,358 00:20:18,359 00:20:26,113.377,113.85,113.49,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0358,2019-11-29T21:18:27.468Z,2019-11-30T01:30:29.117Z,ps_calibevent_0358,358,358M19:23:20.866,358M23:28:37.925,358 19:43:45,358 23:49:04,113.759,113.84,113.67,35,25.926
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0359,2019-11-30T02:02:43.028Z,2019-12-01T02:42:18.092Z,ps_calib_0359,359,359M00:00:00.093,359M23:59:59.918,359 00:20:26,360 00:20:34,113.85,114.324,113.95,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0359,2019-11-30T14:13:42.059Z,2019-11-30T22:00:10.452Z,ps_calibevent_0359,359,359M11:51:25.645,359M19:25:25.189,359 12:11:56,359 19:45:58,114.084,114.234,114.04,35,10.133
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0360,2019-12-01T02:42:18.192Z,2019-12-02T03:21:53.349Z,ps_calib_0360,360,360M00:00:00.015,360M23:59:59.931,360 00:20:34,361 00:20:42,114.324,114.798,114.5,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0360,2019-12-01T12:44:18.310Z,2019-12-02T03:21:53.399Z,ps_calibevent_0360,360,360M09:45:53.714,360M23:59:59.979,360 10:06:31,361 00:20:42,114.517,114.798,114.5,35,25.602
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0361,2019-12-02T03:21:53.449Z,2019-12-03T04:01:28.622Z,ps_calib_0361,361,361M00:00:00.028,361M23:59:59.959,361 00:20:42,362 00:20:50,114.798,115.272,114.96,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0361,2019-12-02T03:21:53.449Z,2019-12-03T01:33:14.440Z,ps_calibevent_0361,361,361M00:00:00.028,361M21:35:43.747,361 00:20:42,361 21:56:33,114.798,115.225,114.96,35,23.95
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0362,2019-12-03T04:01:28.722Z,2019-12-04T04:41:03.905Z,ps_calib_0362,362,362M00:00:00.056,362M23:59:59.997,362 00:20:51,363 00:20:59,115.272,115.747,115.43,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0362,2019-12-03T21:36:08.871Z,2019-12-04T02:03:28.544Z,ps_calibevent_0362,362,362M17:06:27.100,362M21:26:37.620,362 17:27:23,362 21:47:35,115.611,115.697,115.52,35,26.098
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0363,2019-12-04T04:41:04.005Z,2019-12-05T05:20:39.057Z,ps_calib_0363,363,363M00:00:00.094,363M23:59:59.907,363 00:20:59,364 00:21:07,115.747,116.223,115.89,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0363,2019-12-04T13:22:29.645Z,2019-12-05T02:28:41.602Z,ps_calibevent_0363,363,363M08:27:28.665,363M21:12:38.503,363 08:48:30,363 21:33:44,115.915,116.168,115.89,35,30.27
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0364,2019-12-05T05:20:39.157Z,2019-12-06T06:00:14.385Z,ps_calib_0364,364,364M00:00:00.005,364M23:59:59.989,364 00:21:07,365 00:21:15,116.223,116.699,116.35,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0364,2019-12-05T18:22:39.322Z,2019-12-06T03:43:33.596Z,ps_calibevent_0364,364,364M12:41:04.787,364M21:46:58.618,364 13:02:16,364 22:08:13,116.475,116.655,116.44,35,10.563
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0365,2019-12-06T06:00:14.485Z,2019-12-07T06:39:49.592Z,ps_calib_0365,365,365M00:00:00.086,365M23:59:59.953,365 00:21:15,366 00:21:23,116.699,117.176,116.82,35,86.551
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0366,2019-12-07T06:39:49.692Z,2019-12-08T00:34:40.839Z,ps_calib_0366,366,366M00:00:00.050,366M17:26:05.691,366 00:21:23,366 17:47:35,117.176,117.523,117.28,35,62.883
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0366,2019-12-07T18:15:20.449Z,2019-12-08T00:34:43.889Z,ps_calibevent_0366,366,366M11:16:54.272,366M17:26:08.660,366 11:38:22,366 17:47:38,117.4,117.523,117.28,35,5.891
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0367,2019-12-08T09:21:59.961Z,2019-12-09T07:59:00.031Z,ps_calib_0367,367,367M01:59:18.286,367M23:59:59.905,367 02:20:51,368 00:21:40,117.693,118.131,117.74,35,79.387
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0367,2019-12-08T16:54:49.255Z,2019-12-09T05:27:55.257Z,ps_calibevent_0367,367,367M09:20:00.647,367M21:32:57.666,367 09:41:36,367 21:54:37,117.839,118.083,117.84,35,34.653
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0368,2019-12-09T07:59:00.131Z,2019-12-10T08:38:35.291Z,ps_calib_0368,368,368M00:00:00.003,368M23:59:59.921,368 00:21:40,369 00:21:48,118.131,118.61,118.21,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0368,2019-12-09T19:15:14.143Z,2019-12-10T07:54:19.197Z,ps_calibevent_0368,368,368M10:58:08.429,368M23:16:54.892,368 11:19:52,368 23:38:43,118.35,118.596,118.3,35,9.508
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0369,2019-12-10T08:38:35.391Z,2019-12-11T09:18:10.589Z,ps_calib_0369,369,369M00:00:00.018,369M23:59:59.973,369 00:21:48,370 00:21:57,118.61,119.089,118.68,35,81.438
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0369,2019-12-10T17:52:51.375Z,2019-12-11T08:46:42.181Z,ps_calibevent_0369,369,369M08:59:26.216,369M23:29:22.091,369 09:21:18,369 23:51:19,118.789,119.079,118.77,35,28.422
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0370,2019-12-11T09:18:10.689Z,2019-12-12T09:57:45.779Z,ps_calib_0370,370,370M00:00:00.071,370M23:59:59.921,370 00:21:57,371 00:22:05,119.089,119.569,119.24,35,72.332
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0370,2019-12-11T14:26:57.735Z,2019-12-11T16:23:13.496Z,ps_calibevent_0370,370,370M05:00:31.412,370M06:53:40.532,370 05:22:30,370 07:15:40,119.189,119.227,119.14,35,7.547
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0371,2019-12-12T09:57:45.879Z,2019-12-13T10:37:21.049Z,ps_calib_0371,371,371M00:00:00.018,371M23:59:59.946,371 00:22:05,372 00:22:14,119.569,120.049,119.7,35,81.434
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0371,2019-12-12T17:50:17.985Z,2019-12-13T09:20:19.691Z,ps_calibevent_0371,371,371M07:39:53.543,371M22:45:02.236,371 08:02:01,371 23:07:15,119.722,120.024,119.84,35,26.844
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0372,2019-12-13T10:37:21.149Z,2019-12-14T11:16:56.347Z,ps_calib_0372,372,372M00:00:00.044,372M23:59:59.999,372 00:22:14,373 00:22:22,120.049,120.53,120.17,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0372,2019-12-14T07:06:28.948Z,2019-12-14T08:27:12.807Z,ps_calibevent_0372,372,372M19:56:14.668,372M21:14:48.927,372 20:18:35,372 21:37:10,120.448,120.475,120.31,35,9.715
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0373,2019-12-14T11:16:56.447Z,2019-12-15T11:10:50.161Z,ps_calib_0373,373,373M00:00:00.096,373M23:15:31.918,373 00:22:22,373 23:38:02,120.53,120.997,120.64,35,83.883
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0373,2019-12-15T02:31:12.273Z,2019-12-15T11:10:50.161Z,ps_calibevent_0373,373,373M14:49:48.216,373M23:15:31.918,373 15:12:16,373 23:38:02,120.827,120.997,120.78,35,19.782
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0374,2019-12-15T12:04:25.092Z,2019-12-16T12:30:12.557Z,ps_calibevent_0374,374,374M00:07:40.831,374M23:54:15.200,374 00:30:11,375 00:16:54,121.014,121.492,121.11,35,21.926
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0374,2019-12-15T12:20:20.071Z,2019-12-16T12:36:06.800Z,ps_calib_0374,374,374M00:23:10.259,374M23:59:59.965,374 00:45:41,375 00:22:39,121.019,121.494,121.11,35,84.414
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0375,2019-12-16T12:36:06.900Z,2019-12-17T13:15:42.027Z,ps_calib_0375,375,375M00:00:00.062,375M23:59:59.948,375 00:22:39,376 00:22:48,121.494,121.976,121.58,35,82.942
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0375,2019-12-16T15:50:48.327Z,2019-12-17T11:00:54.656Z,ps_calibevent_0375,375,375M03:09:28.944,375M21:48:48.960,375 03:32:09,375 22:11:36,121.557,121.932,121.72,35,25.727
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0376,2019-12-17T13:15:42.127Z,2019-12-18T13:55:17.246Z,ps_calib_0376,376,376M00:00:00.045,376M23:59:59.924,376 00:22:48,377 00:22:56,121.976,122.46,122.05,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0376,2019-12-17T16:02:02.285Z,2019-12-18T12:32:05.505Z,ps_calibevent_0376,376,376M02:41:53.177,376M22:39:01.740,376 03:04:42,376 23:01:58,122.031,122.432,122.19,35,16.813
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0377,2019-12-18T13:55:17.346Z,2019-12-19T14:34:52.476Z,ps_calib_0377,377,377M00:00:00.021,377M23:59:59.910,377 00:22:56,378 00:23:05,122.46,122.944,122.52,35,82.407
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0377,2019-12-19T09:34:42.427Z,2019-12-19T12:40:26.166Z,ps_calibevent_0377,377,377M19:07:51.733,377M22:08:37.313,377 19:30:55,377 22:31:42,122.845,122.906,122.8,35,22.332
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0378,2019-12-19T14:34:52.576Z,2019-12-20T15:14:27.785Z,ps_calib_0378,378,378M00:00:00.008,378M23:59:59.973,378 00:23:05,379 00:23:14,122.944,123.428,123.13,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0378,2019-12-20T07:25:22.626Z,2019-12-20T13:58:30.127Z,ps_calibevent_0378,378,378M16:23:27.859,378M22:46:04.259,378 16:46:39,378 23:09:17,123.275,123.403,123.13,35,18.27
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0379,2019-12-20T15:14:27.885Z,2019-12-21T15:54:03.053Z,ps_calib_0379,379,379M00:00:00.071,379M23:59:59.997,379 00:23:14,380 00:23:22,123.428,123.914,123.6,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0379,2019-12-21T11:57:59.352Z,2019-12-21T14:31:39.114Z,ps_calibevent_0379,379,379M20:10:15.256,379M22:39:48.336,379 20:33:36,379 23:03:10,123.836,123.887,123.74,35,17.543
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0380,2019-12-21T15:54:03.153Z,2019-12-22T16:33:38.218Z,ps_calib_0380,380,380M00:00:00.094,380M23:59:59.920,380 00:23:22,381 00:23:31,123.914,124.4,124.07,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0380,2019-12-22T05:08:10.861Z,2019-12-22T16:04:10.104Z,ps_calibevent_0380,380,380M12:52:52.955,380M23:31:19.113,380 13:16:20,380 23:54:50,124.174,124.39,124.22,35,9.821
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0381,2019-12-22T16:33:38.318Z,2019-12-23T17:13:13.449Z,ps_calib_0381,381,381M00:00:00.017,381M23:59:59.907,381 00:23:31,382 00:23:40,124.4,124.886,124.55,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0381,2019-12-23T09:31:00.715Z,2019-12-23T14:30:52.375Z,ps_calibevent_0381,381,381M16:30:09.182,381M21:21:59.463,381 16:53:46,381 21:45:38,124.734,124.833,124.69,35,32.508
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0382,2019-12-23T17:13:13.549Z,2019-12-24T17:52:48.734Z,ps_calib_0382,382,382M00:00:00.005,382M23:59:59.947,382 00:23:40,383 00:23:49,124.886,125.373,125.02,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0382,2019-12-24T03:19:52.407Z,2019-12-24T15:20:08.564Z,ps_calibevent_0382,382,382M09:50:24.986,382M21:31:24.864,382 10:14:08,382 21:55:13,125.086,125.323,125.16,35,9.821
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0383,2019-12-24T17:52:48.834Z,2019-12-25T18:32:24.028Z,ps_calib_0383,383,383M00:00:00.045,383M23:59:59.996,383 00:23:49,384 00:23:58,125.373,125.861,125.5,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0383,2019-12-25T08:31:22.221Z,2019-12-25T16:32:22.711Z,ps_calibevent_0383,383,383M14:15:03.049,383M22:03:11.356,383 14:38:57,383 22:27:08,125.663,125.822,125.64,35,18.27
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0384,2019-12-25T18:32:24.128Z,2019-12-26T19:11:59.195Z,ps_calib_0384,384,384M00:00:00.093,384M23:59:59.922,384 00:23:58,385 00:24:06,125.861,126.35,125.97,35,68.606
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0384,2019-12-26T05:26:50.723Z,2019-12-26T17:31:04.952Z,ps_calibevent_0384,384,384M10:36:56.083,384M22:21:47.664,384 11:00:58,384 22:45:53,126.077,126.317,126.11,35,41.871
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0385,2019-12-26T19:11:59.296Z,2019-12-27T15:04:59.353Z,ps_calib_0385,385,385M00:00:00.019,385M19:21:04.902,385 00:24:06,385 19:45:19,126.35,126.744,126.45,35,69.793
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0385,2019-12-27T07:19:09.923Z,2019-12-27T15:05:02.403Z,ps_calibevent_0385,385,385M11:47:43.278,385M19:21:07.870,385 12:11:54,385 19:45:21,126.59,126.744,126.59,35,47.457
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0386,2019-12-27T22:33:59.681Z,2019-12-28T20:31:09.759Z,ps_calib_0386,386,386M02:38:04.423,386M23:59:59.996,386 03:02:21,387 00:24:24,126.893,127.329,126.92,35,77.059
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0386,2019-12-28T14:24:37.456Z,2019-12-28T18:54:27.124Z,ps_calibevent_0386,386,386M18:03:16.112,386M22:25:52.614,386 18:27:38,386 22:50:16,127.208,127.297,127.16,35,18.867
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0387,2019-12-28T20:31:09.859Z,2019-12-29T21:10:44.916Z,ps_calib_0387,387,387M00:00:00.093,387M23:59:59.911,387 00:24:24,388 00:24:33,127.329,127.82,127.4,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0387,2019-12-29T07:21:54.118Z,2019-12-29T15:27:17.458Z,ps_calibevent_0387,387,387M10:33:19.696,387M18:25:43.820,387 10:57:48,387 18:50:15,127.545,127.706,127.54,35,9.938
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0388,2019-12-29T21:10:45.016Z,2019-12-30T21:50:20.199Z,ps_calib_0388,388,388M00:00:00.009,388M23:59:59.949,388 00:24:33,389 00:24:42,127.82,128.311,128.02,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0388,2019-12-30T08:55:12.072Z,2019-12-30T19:09:24.324Z,ps_calibevent_0388,388,388M11:25:36.179,388M21:23:22.423,388 11:50:14,388 21:48:04,128.054,128.258,128.02,35,18.629
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0389,2019-12-30T21:50:20.299Z,2019-12-31T22:29:55.494Z,ps_calib_0389,389,389M00:00:00.046,389M23:59:59.999,389 00:24:42,390 00:24:51,128.311,128.803,128.5,35,84.883
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0389,2019-12-31T05:18:00.597Z,2019-12-31T18:19:14.599Z,ps_calibevent_0389,389,389M07:15:41.678,389M19:56:01.533,389 07:40:27,389 20:20:51,128.46,128.72,128.5,35,15.442
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0390,2019-12-31T22:29:55.594Z,2020-01-01T23:09:30.669Z,ps_calib_0390,390,390M00:00:00.096,390M23:59:59.932,390 00:24:51,391 00:25:00,128.803,129.296,128.98,35,81.446
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0390,2020-01-01T10:14:08.427Z,2020-01-01T20:45:38.689Z,ps_calibevent_0390,390,390M11:25:22.425,390M21:39:58.906,390 11:50:18,390 22:04:58,129.038,129.248,129.08,35,23.262
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0391,2020-01-01T23:09:30.769Z,2020-01-02T23:49:05.971Z,ps_calib_0391,391,391M00:00:00.029,391M23:59:59.988,391 00:25:00,392 00:25:10,129.296,129.789,129.46,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0392,2020-01-02T23:49:06.071Z,2020-01-04T00:28:41.129Z,ps_calib_0392,392,392M00:00:00.085,392M23:59:59.904,392 00:25:10,393 00:25:19,129.789,130.283,129.94,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0392,2020-01-03T16:55:05.467Z,2020-01-03T18:05:25.358Z,ps_calibevent_0392,392,392M16:38:32.417,392M17:46:59.401,392 17:03:48,392 18:12:16,130.132,130.155,130.04,35,8.465
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0393,2020-01-04T00:28:41.229Z,2020-01-05T01:08:16.380Z,ps_calib_0393,393,393M00:00:00.002,393M23:59:59.911,393 00:25:19,394 00:25:28,130.283,130.778,130.42,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0393,2020-01-04T18:36:53.672Z,2020-01-04T19:39:01.561Z,ps_calibevent_0393,393,393M17:39:05.500,393M18:39:33.646,393 18:04:31,393 19:05:00,130.647,130.668,130.52,35,7.481
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0394,2020-01-05T01:08:16.480Z,2020-01-06T01:47:51.697Z,ps_calib_0394,394,394M00:00:00.009,394M23:59:59.982,394 00:25:28,395 00:25:37,130.778,131.274,130.9,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0394,2020-01-05T11:56:26.379Z,2020-01-05T20:39:52.736Z,ps_calibevent_0394,394,394M10:30:49.381,394M19:00:15.439,394 10:56:21,394 19:25:51,130.995,131.171,131,35,10.485
urn:nasa:pds:insight_ps:data_calibrated:ps_calib_0395,2020-01-06T01:47:51.797Z,2020-01-07T02:27:26.928Z,ps_calib_0395,395,395M00:00:00.079,395M23:59:59.970,395 00:25:37,396 00:25:46,131.274,131.77,131.39,35,86.559
urn:nasa:pds:insight_ps:data_calibrated:ps_calibevent_0395,2020-01-06T13:16:41.560Z,2020-01-06T23:47:59.850Z,ps_calibevent_0395,395,395M11:10:24.036,395M21:24:48.865,395 11:36:05,395 21:50:34,131.505,131.717,131.48,35,14.192
